song_title,artist,release,track_uri,spotify_id,duration,explicit,popularity,is_popular,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
First Love,Hikaru Utada,3/10/1999,39HrUxcvKF3jtLz7fUDWXc,39HrUxcvKF3jtLz7fUDWXc,257293,FALSE,73,0,album,0.438,0.434,7,-8.37,1,0.0371,0.122,0,0.15,0.195,179.913,4
春を告げる,yama,4/17/2020,2Gmyw5Vg2X5YW2lM3OC7nD,2Gmyw5Vg2X5YW2lM3OC7nD,196497,FALSE,65,0,single,0.548,0.871,11,-5.377,1,0.123,0.0397,0,0.357,0.487,120.009,4
CEREMONY,King Gnu,1/15/2020,172fMG26G2OoEzzg0wn26r,172fMG26G2OoEzzg0wn26r,276373,FALSE,69,0,album,0.599,0.891,1,-3.242,1,0.116,0.562,0,0.322,0.694,93.029,4
Life Goes On,HIRAIDAI,2/10/2021,7DyS11kB1YNrfDzQqtjmTh,7DyS11kB1YNrfDzQqtjmTh,193012,FALSE,66,0,album,0.66,0.576,3,-5.627,1,0.0363,0.0879,0,0.0599,0.561,80.978,4
雨燦々,King Gnu,7/15/2022,34PR0zLBVl7VMF9E7dDwdo,34PR0zLBVl7VMF9E7dDwdo,295681,FALSE,67,0,single,0.494,0.862,10,-4.608,1,0.041,0.354,0.00431,0.13,0.587,94.99,4
CHAINSAW BLOOD,Vaundy,10/12/2022,3lUOzabhWYyRImRszpJGOU,3lUOzabhWYyRImRszpJGOU,200997,FALSE,71,0,single,0.528,0.855,0,-5.229,1,0.0953,7.38E-05,1.81E-06,0.281,0.549,146.987,4
絶体絶命,RADWIMPS,3/9/2011,17A3UTMUWzCRn7I42exBhF,17A3UTMUWzCRn7I42exBhF,158186,FALSE,66,0,album,0.412,0.964,8,-2.274,1,0.101,0.00011,0.00052,0.157,0.778,164.042,4
SKYWALK,Novelbright,10/3/2018,7tGDXCPLpAScEwmqab9YZd,7tGDXCPLpAScEwmqab9YZd,223186,FALSE,66,0,album,0.422,0.969,7,-0.824,1,0.0591,0.00585,0,0.533,0.496,92.524,4
泣きたくなるほど嬉しい日々に,Creep Hyp,9/26/2018,2Bsg6EfrmEx0x0eC8v4vuG,2Bsg6EfrmEx0x0eC8v4vuG,261546,FALSE,66,0,album,0.505,0.883,6,-3.094,1,0.0481,0.0117,0,0.0578,0.666,100.496,4
SURF & TURF,HIRAIDAI,6/25/2023,5YlVrcpa4RUtZVapiatmIN,5YlVrcpa4RUtZVapiatmIN,183519,FALSE,20,1,single,0.686,0.76,9,-6.341,1,0.0474,0.407,0,0.0527,0.85,163.982,4
STRAY SHEEP,Kenshi Yonezu,8/5/2020,6H0PLsSYMzDOqhLgyOlzIj,6H0PLsSYMzDOqhLgyOlzIj,264533,FALSE,68,0,album,0.633,0.723,8,-5.733,0,0.143,0.107,0,0.0818,0.688,103.101,4
Attitude,Mrs. GREEN APPLE,10/1/2019,0tnhoHUrHfcLi9hPknUFZ4,0tnhoHUrHfcLi9hPknUFZ4,321306,FALSE,66,0,album,0.439,0.708,7,-3.825,1,0.0528,0.0129,0,0.147,0.454,160.027,4
Editorial,OFFICIAL HIGE DANDISM,8/18/2021,5wWLNNwMAehpj83FU4Lz0m,5wWLNNwMAehpj83FU4Lz0m,282680,FALSE,67,0,album,0.546,0.663,9,-6.071,1,0.0536,0.00938,0,0.178,0.407,171.698,4
まぶた,Vaundy,1/10/2023,6YCwX5jlAEFL775YJqgLqN,6YCwX5jlAEFL775YJqgLqN,256303,FALSE,66,0,single,0.744,0.725,7,-5.247,1,0.0354,0.145,8.01E-06,0.142,0.868,114.993,4
Traveler,OFFICIAL HIGE DANDISM,9/11/2019,58dxGXavrcagRqA58fNB0Z,58dxGXavrcagRqA58fNB0Z,326842,FALSE,67,0,album,0.538,0.869,8,-3.464,1,0.0275,0.047,0,0.14,0.369,91.972,4
Attitude,Mrs. GREEN APPLE,10/1/2019,0JcI7OdALbpSFkyKoufRYs,0JcI7OdALbpSFkyKoufRYs,213613,FALSE,66,0,album,0.598,0.878,10,-3.144,1,0.0634,0.0038,0,0.0468,0.901,125.529,4
テイクミー,Saucy Dog,9/2/2020,5Anr2wqdL182BsI02iCbcd,5Anr2wqdL182BsI02iCbcd,264840,FALSE,66,0,album,0.53,0.661,6,-7.09,1,0.0408,0.224,0,0.169,0.538,153.935,4
泣き地蔵,Vaundy,10/19/2021,2WHVKDG5Lj92IUijUno1ON,2WHVKDG5Lj92IUijUno1ON,149500,FALSE,66,0,single,0.638,0.861,7,-9.106,1,0.0497,0.000458,3.24E-05,0.196,0.747,119.99,4
ワンダーランドに愛情を!,neguse.,9/14/2022,1Ej4gvxiMMXtD8uDnADCTT,1Ej4gvxiMMXtD8uDnADCTT,273160,FALSE,66,0,single,0.437,0.684,7,-2.604,1,0.0369,0.00981,0,0.345,0.441,157.835,4
コイコガレ,milet,4/17/2023,1RtxMS6dcQuxK5y8TKh4Md,1RtxMS6dcQuxK5y8TKh4Md,215866,FALSE,70,0,single,0.337,0.925,9,-4.649,1,0.0822,0.000366,2.99E-06,0.292,0.355,174.986,4
PRIVATE,iri,5/10/2023,4rcAJoljlgzkYsisGJ1NsT,4rcAJoljlgzkYsisGJ1NsT,208133,FALSE,65,0,album,0.62,0.857,6,-6.576,0,0.162,0.236,0.0187,0.198,0.522,190.007,4
SUPERMARKET FANTASY,Mr.Children,12/10/2008,0AU7xhipAm9Saq0k8A9Iua,0AU7xhipAm9Saq0k8A9Iua,342773,FALSE,65,0,album,0.638,0.766,1,-5.541,1,0.0268,0.157,0,0.124,0.595,112.005,4
Attitude,Mrs. GREEN APPLE,10/1/2019,2vOAHp8PBBFYqvQUWSoITY,2vOAHp8PBBFYqvQUWSoITY,211600,FALSE,71,0,album,0.533,0.918,4,-2.095,1,0.0616,0.00894,0,0.643,0.662,92.504,4
THE BOOK 2,YOASOBI,12/1/2021,0UBUg8NU4XJtQqzTPs8Pkr,0UBUg8NU4XJtQqzTPs8Pkr,220253,FALSE,65,0,album,0.666,0.923,5,-2.362,0,0.0712,0.0836,0,0.315,0.861,128.014,4
strobo,Vaundy,5/27/2020,1JnvAinIjLd8WrEECx9neZ,1JnvAinIjLd8WrEECx9neZ,178892,FALSE,66,0,album,0.627,0.67,4,-6.619,1,0.0368,0.0418,0.00213,0.0818,0.537,110.004,4
Sketch,Lilas Ikuta,3/8/2023,3MR8qQiK1Bydhw9WjAzwzU,3MR8qQiK1Bydhw9WjAzwzU,210500,FALSE,67,0,album,0.617,0.629,11,-4.122,1,0.0448,0.389,0,0.0798,0.603,149.858,4
daydream,Aimer,9/21/2016,2HovXsvcdJur52BOcYGydz,2HovXsvcdJur52BOcYGydz,207360,FALSE,70,0,album,0.621,0.533,1,-5.974,1,0.0342,0.78,0,0.333,0.791,96.981,4
裸の勇者,Vaundy,2/21/2022,6uqewERWZ1vzfCcin1zFIp,6uqewERWZ1vzfCcin1zFIp,209920,FALSE,66,0,single,0.553,0.756,8,-5.155,1,0.0379,0.00138,7.49E-05,0.0591,0.937,190.02,4
Everybody!!,WANIMA,1/17/2018,6FHgHDXiGnRfhrSok9xAz3,6FHgHDXiGnRfhrSok9xAz3,207368,FALSE,65,0,album,0.553,0.968,6,-2.57,1,0.0534,0.00257,0,0.28,0.862,127.077,4
大阪LOVER,DREAMS COME TRUE,1/1/2007,2WpgKrUoWaZHQLTgT6aZBF,2WpgKrUoWaZHQLTgT6aZBF,266560,FALSE,65,0,single,0.745,0.727,4,-4.902,0,0.0268,0.00554,0,0.375,0.546,129.703,4
夜に駆ける,YOASOBI,12/15/2019,3dPtXHP0oXQ4HCWHsOA9js,3dPtXHP0oXQ4HCWHsOA9js,261013,FALSE,77,0,single,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72E-05,0.3,0.789,130.041,4
PLAY(Special Edition),SUDA MASAKI,3/21/2018,3oYD2O31b05fILFpv0AXRI,3oYD2O31b05fILFpv0AXRI,257066,FALSE,66,0,album,0.466,0.934,1,-2.736,1,0.0539,0.00331,0,0.277,0.615,154.961,4
壱,Yuuri,1/12/2022,5MLIlPL6L8RVqL7YSpFdgr,5MLIlPL6L8RVqL7YSpFdgr,214213,FALSE,65,0,album,0.633,0.889,11,-4.285,0,0.0482,0.0251,0,0.11,0.448,111.977,4
Life Goes On,HIRAIDAI,2/10/2021,6skNbV22epX2yHu4O2hYSx,6skNbV22epX2yHu4O2hYSx,193709,FALSE,65,0,album,0.707,0.479,11,-6.088,1,0.0328,0.2,0,0.384,0.633,87.012,4
弐,Yuuri,3/29/2023,2MsDVWHcrBexkP9zOIWz4R,2MsDVWHcrBexkP9zOIWz4R,256680,FALSE,66,0,album,0.516,0.617,3,-5.661,1,0.0276,0.516,0,0.0611,0.547,180.033,3
ALXD,[Alexandros],6/17/2015,0ve9Tpz8Yw0I4eXhWsy21o,0ve9Tpz8Yw0I4eXhWsy21o,248706,FALSE,66,0,album,0.508,0.964,9,-4.077,1,0.0831,0.00141,0,0.197,0.609,134.982,4
フェイクファー,SPITZ,1998,0b7IBgZjedM53ufZV4f4CL,0b7IBgZjedM53ufZV4f4CL,325693,FALSE,65,0,album,0.441,0.706,8,-5.27,1,0.0287,0.192,0.677,0.0847,0.463,80.108,4
SOUVENIR,BUMP OF CHICKEN,9/29/2022,7qOsSOpiL3R8RKyiBtIYNQ,7qOsSOpiL3R8RKyiBtIYNQ,264126,FALSE,70,0,single,0.622,0.94,2,-4.997,1,0.0413,0.0094,6.48E-06,0.0957,0.96,158.056,4
slash,yama,4/9/2023,7ecWzYoWecy0fiUu6FKZ3T,7ecWzYoWecy0fiUu6FKZ3T,238833,FALSE,68,0,single,0.541,0.756,5,-4.003,0,0.054,0.00864,0,0.387,0.539,108.019,4
W / X / Y,Tani Yuuki,5/26/2021,6ybLgHBGIxR8R6IIVmaipO,6ybLgHBGIxR8R6IIVmaipO,279100,FALSE,64,0,single,0.478,0.777,2,-4.48,1,0.0753,0.155,0,0.327,0.671,103.832,3
ウタの歌 ONE PIECE FILM RED,Ado,8/9/2022,78MS9OT9Flm2V78fhTw4rk,78MS9OT9Flm2V78fhTw4rk,237666,FALSE,65,0,album,0.564,0.896,10,-3.875,0,0.108,0.000387,8.17E-06,0.374,0.713,145.023,4
何度でも,DREAMS COME TRUE,1/1/2005,6Qq8UOS6QzeSYFUVXC5wEB,6Qq8UOS6QzeSYFUVXC5wEB,222760,FALSE,65,0,single,0.551,0.768,4,-5.147,1,0.0386,0.213,0,0.253,0.35,100.037,4
Nicheシンドローム,ONE OK ROCK,6/9/2010,7a7EIFzJLd7lcDRgThMQgm,7a7EIFzJLd7lcDRgThMQgm,295600,FALSE,65,0,album,0.379,0.69,4,-4.79,1,0.0549,0.0286,0,0.335,0.288,173.716,4
jupiter,BUMP OF CHICKEN,2/20/2002,3hRRYgBeunE3PTmnzATTS0,3hRRYgBeunE3PTmnzATTS0,263600,FALSE,65,0,album,0.366,0.949,1,-3.552,1,0.11,0.381,0,0.0902,0.467,164.979,4
strobo,Vaundy,5/27/2020,0NlM3asfhPzhDwm5frXquS,0NlM3asfhPzhDwm5frXquS,226443,FALSE,66,0,album,0.711,0.655,11,-5.987,0,0.047,0.0233,0.00045,0.115,0.759,90.981,4
hope,Macaroni Empitsu,4/1/2020,3IanNVIcOMlKFr329uhNcA,3IanNVIcOMlKFr329uhNcA,258158,FALSE,64,0,album,0.744,0.831,3,-4.8,1,0.0355,0.334,2.71E-06,0.0879,0.834,131.053,4
怪物,YOASOBI,1/6/2021,06XQvnJb53SUYmlWIhUXUi,06XQvnJb53SUYmlWIhUXUi,206000,FALSE,72,0,single,0.627,0.824,1,-3.419,1,0.118,0.0699,6.57E-05,0.31,0.774,169.935,4
なぁ,YOAKE,6/30/2021,0E5FxZ0spndv7NZGQdrJaZ,0E5FxZ0spndv7NZGQdrJaZ,194344,FALSE,65,0,single,0.599,0.673,0,-6.723,1,0.07,0.0431,0,0.0987,0.823,169.991,4
桜の木の下,aiko,3/1/2000,0I0zZHGJ6ea8TxwbUvvJEH,0I0zZHGJ6ea8TxwbUvvJEH,278973,FALSE,64,0,album,0.621,0.868,5,-5.235,1,0.0324,0.0692,0,0.0348,0.887,96.045,4
Memories,Tani Yuuki,12/8/2021,515q6vR077kY4BQv8F3pGj,515q6vR077kY4BQv8F3pGj,286546,FALSE,64,0,album,0.602,0.58,0,-6.029,1,0.0327,0.422,0,0.352,0.323,148.079,4
ターコイズ,SEKAI NO OWARI,5/16/2023,4h0bg0R9tG0OplMXy9SVM2,4h0bg0R9tG0OplMXy9SVM2,199128,FALSE,65,0,single,0.541,0.87,1,-4.202,1,0.0517,0.00579,0,0.0843,0.679,135.967,3
ウタの歌 ONE PIECE FILM RED,Ado,8/9/2022,3IhHrBYZaxySuRu1zI7Vuk,3IhHrBYZaxySuRu1zI7Vuk,173373,FALSE,64,0,album,0.524,0.914,6,-2.104,1,0.12,0.179,0,0.17,0.63,89.015,4
ハッピーエンド,back number,11/16/2016,0k4KaqElLVjdR6sVHPTS6h,0k4KaqElLVjdR6sVHPTS6h,244066,FALSE,65,0,single,0.417,0.886,5,-2.06,1,0.0655,0.00166,0,0.125,0.393,140.075,4
CYCLE HIT 1997-2005 Spitz Complete Single Collection,SPITZ,3/25/2006,56ISW3rNZJHEkUfVbZ61bq,56ISW3rNZJHEkUfVbZ61bq,283240,FALSE,64,0,compilation,0.276,0.863,9,-3.455,1,0.0453,0.0034,0.252,0.0559,0.614,115.655,4
空創クリップ,Sukima Switch,7/20/2005,3Ztjw8utVpcrzms1RrsJvR,3Ztjw8utVpcrzms1RrsJvR,272746,FALSE,65,0,album,0.639,0.79,2,-4.156,1,0.0263,0.25,0,0.299,0.733,133.948,4
瞬間的シックスセンス,Aimyon,2/13/2019,6kKvmT4i0Dercz6f3kftg3,6kKvmT4i0Dercz6f3kftg3,238093,FALSE,64,0,album,0.441,0.852,1,-3.595,1,0.0383,0.0254,0,0.0862,0.64,104.855,4
ENSEMBLE,Mrs. GREEN APPLE,4/17/2018,7M3TZDUNvaNBo0qtWVaZif,7M3TZDUNvaNBo0qtWVaZif,217386,FALSE,65,0,album,0.559,0.806,0,-2.461,1,0.0498,0.025,0,0.0433,0.632,160.019,4
Tomorrow never knows,Mr.Children,11/10/1994,2CbDcSVFCbMSfLMoZiAFYN,2CbDcSVFCbMSfLMoZiAFYN,308293,FALSE,64,0,single,0.637,0.485,0,-10.263,1,0.0245,0.173,0,0.122,0.403,109.035,4
Paradise,NiziU,3/3/2023,4j3ZYby4xNDuqfHb3Crm4k,4j3ZYby4xNDuqfHb3Crm4k,207160,FALSE,65,0,single,0.53,0.749,1,-4.331,1,0.0688,0.212,0,0.135,0.394,170.069,4
真夏の果実,サザンオールスターズ,7/25/1990,3AVLsBieDGotYuo5RPEL64,3AVLsBieDGotYuo5RPEL64,279300,FALSE,64,0,single,0.466,0.541,2,-7.687,1,0.0447,0.825,0.00304,0.0903,0.436,201.295,4
プロローグ,Uru,12/5/2018,4YMukCV1BsdK8V9kZoQpT6,4YMukCV1BsdK8V9kZoQpT6,302346,FALSE,65,0,album,0.436,0.69,0,-5.136,1,0.0534,0.483,0,0.0878,0.322,170.133,4
Symphony,HIRAIDAI,4/28/2023,4TI7dRixtHok7njiL4CCaI,4TI7dRixtHok7njiL4CCaI,262505,FALSE,64,0,single,0.408,0.676,3,-4.883,1,0.0348,0.234,0,0.127,0.424,145.824,4
愛してみてよ減るもんじゃないし,neguse.,4/12/2023,4sCiH4LCVfHsMUmiK6GNGS,4sCiH4LCVfHsMUmiK6GNGS,198806,FALSE,65,0,single,0.617,0.879,0,-3.288,1,0.0552,0.155,0,0.167,0.67,103.504,4
PORNO GRAFFITTI BEST RED'S,PornoGraffitti,7/28/2004,7lUaEsQVwvNEjaJNcvc1CN,7lUaEsQVwvNEjaJNcvc1CN,261239,FALSE,64,0,album,0.616,0.96,4,-4.558,0,0.0508,0.0508,0,0.341,0.706,119.921,4
LOVE,SUDA MASAKI,7/10/2019,55Ww4Pa1iIQMhh0MLMetjo,55Ww4Pa1iIQMhh0MLMetjo,223640,FALSE,66,0,album,0.534,0.642,2,-5.568,1,0.0372,0.523,0,0.39,0.443,155.921,4
Stardom,King Gnu,11/17/2022,7gdbaUPut1M0ewKOSAqvyW,7gdbaUPut1M0ewKOSAqvyW,217000,FALSE,65,0,single,0.59,0.957,0,-6.08,1,0.116,0.174,0,0.621,0.399,115.987,4
裸の勇者,Vaundy,1/7/2022,3k64vNcgYPkETG7TNgpW4o,3k64vNcgYPkETG7TNgpW4o,201973,FALSE,69,0,single,0.442,0.888,9,-5.747,0,0.121,0.0127,0.000727,0.2,0.435,163.032,4
アンサーパレード,sumika,5/25/2016,6IEqiEgTQn4FwE0seKXFZO,6IEqiEgTQn4FwE0seKXFZO,250800,FALSE,64,0,album,0.606,0.919,11,-2.024,1,0.0318,0.0657,0,0.297,0.766,114.474,4
アイラブユー,back number,10/24/2022,4gbHag1jhjLTDcrbfpFnYQ,4gbHag1jhjLTDcrbfpFnYQ,235682,FALSE,65,0,single,0.468,0.624,1,-3.629,1,0.0281,0.296,0,0.142,0.462,77.988,4
おいしいパスタがあると聞いて,Aimyon,9/9/2020,4Jv7U0JJpbQnOrjtDwDZTZ,4Jv7U0JJpbQnOrjtDwDZTZ,296653,FALSE,64,0,album,0.559,0.448,8,-4.11,1,0.0275,0.537,1.85E-05,0.0915,0.354,148.02,4
群青,YOASOBI,9/1/2020,0T4AitQuq8IJhWBWuZwkFA,0T4AitQuq8IJhWBWuZwkFA,248444,FALSE,68,0,single,0.719,0.87,10,-3.073,1,0.0472,0.321,0,0.187,0.732,134.979,4
ゼイタクビョウ,ONE OK ROCK,11/21/2007,6D6Pybzey0shI8U9ttRAPx,6D6Pybzey0shI8U9ttRAPx,202200,FALSE,64,0,album,0.554,0.752,11,-5.473,1,0.0303,0.0479,0,0.364,0.694,87.985,4
沈香学,ZUTOMAYO,6/6/2023,7xwmx6snj1GphKH9ihzo8e,7xwmx6snj1GphKH9ihzo8e,250613,FALSE,59,0,album,0.657,0.977,2,-2.212,0,0.0803,0.194,2.26E-06,0.216,0.893,127.036,4
しわあわせ,Vaundy,4/11/2021,2F1Zfnh89pO7urUL7KoVfn,2F1Zfnh89pO7urUL7KoVfn,278250,FALSE,65,0,single,0.494,0.613,5,-6.813,1,0.0633,0.00484,0,0.115,0.385,159.993,4
グッドな音楽を,neguse.,7/27/2022,2vAtN2fB1zqTzfPGxqHmyO,2vAtN2fB1zqTzfPGxqHmyO,215093,FALSE,65,0,single,0.601,0.811,9,-1.824,1,0.0322,0.00281,0,0.188,0.875,136.067,4
TSUNAMI,サザンオールスターズ,1/26/2000,2iXZA6Ecf9AZHw92tZBNLv,2iXZA6Ecf9AZHw92tZBNLv,315500,FALSE,64,0,single,0.491,0.689,2,-4.476,1,0.0247,0.285,0.000505,0.279,0.548,90.509,4
ベテルギウス,Yuuri,11/4/2021,2sf18cEv463VgqmdjDsFpw,2sf18cEv463VgqmdjDsFpw,230393,FALSE,66,0,single,0.432,0.68,5,-4.839,1,0.0431,0.199,0,0.481,0.685,180.002,4
君の目も鼻も口も顎も眉も寝ても覚めても超素敵!!!,SHISHAMO,2/24/2021,5Us9nHV0bOYJI7uh3wJQFf,5Us9nHV0bOYJI7uh3wJQFf,218720,FALSE,64,0,single,0.667,0.784,2,-3.73,1,0.0339,0.00562,1.54E-05,0.071,0.268,99.97,4
サラバ,SEKAI NO OWARI,4/19/2023,6uvfHyztTfI1JxIx8OWkhI,6uvfHyztTfI1JxIx8OWkhI,229029,FALSE,65,0,single,0.655,0.909,6,-4.516,0,0.0402,0.117,0,0.14,0.803,112.022,4
新時代 (ウタ from ONE PIECE FILM RED),Ado,6/8/2022,2l2yRJWgMiJkfPbRNiuC25,2l2yRJWgMiJkfPbRNiuC25,228214,FALSE,69,0,single,0.494,0.986,7,-2.262,1,0.243,0.0505,4.41E-06,0.334,0.421,175.003,4
不法侵入,ZUTOMAYO,5/15/2023,1BtLaNoJo4zXGaYRLjvACo,1BtLaNoJo4zXGaYRLjvACo,260066,FALSE,65,0,single,0.627,0.864,5,-2.966,1,0.0442,0.513,0,0.146,0.768,91.019,4
アルジャーノン,ヨルシカ,1/31/2023,0L1E2JmrZk6QU9261PtJWQ,0L1E2JmrZk6QU9261PtJWQ,254138,FALSE,65,0,single,0.656,0.424,0,-10.153,1,0.0328,0.793,1.63E-06,0.0831,0.503,143.975,4
Tree,SEKAI NO OWARI,1/14/2015,4XdzCpY4Ekv5SezuuFpBDG,4XdzCpY4Ekv5SezuuFpBDG,229293,FALSE,65,0,album,0.616,0.825,10,-4.349,1,0.125,0.0342,8.70E-06,0.405,0.548,124.013,4
おいしいパスタがあると聞いて,Aimyon,9/9/2020,1oNeSCt0CMekCyyLo06kFs,1oNeSCt0CMekCyyLo06kFs,326866,FALSE,64,0,album,0.592,0.672,9,-2.447,1,0.0294,0.261,0,0.109,0.523,106.948,4
サニーボトル,Saucy Dog,7/6/2022,2mRMcwDCNyYvBXaoUxmsmE,2mRMcwDCNyYvBXaoUxmsmE,258207,FALSE,64,0,album,0.518,0.773,2,-7.454,1,0.0468,0.237,3.61E-06,0.126,0.526,147.937,4
Memories,Tani Yuuki,12/8/2021,7GoPAWftpQzN8euEs2mgM6,7GoPAWftpQzN8euEs2mgM6,225828,FALSE,63,0,album,0.337,0.775,5,-4.134,1,0.0609,0.591,0,0.0687,0.862,167.988,3
沈香学,ZUTOMAYO,6/6/2023,2uQj4nOK3L9NtMIToEUMJ0,2uQj4nOK3L9NtMIToEUMJ0,237866,FALSE,57,1,album,0.527,0.95,1,-3.147,1,0.18,0.0135,0.000176,0.295,0.678,164.944,4
BOOTLEG,Kenshi Yonezu,11/1/2017,364JzOajs76bJymjHm3sVY,364JzOajs76bJymjHm3sVY,238533,FALSE,73,0,album,0.593,0.935,10,-3.853,0,0.0684,0.00221,0,0.315,0.618,100.003,4
好きだ,YOASOBI,5/30/2022,7537JfhvVpEqkrY2CIY7zu,7537JfhvVpEqkrY2CIY7zu,217512,FALSE,67,0,single,0.771,0.935,4,-3.366,0,0.0327,0.174,1.06E-06,0.404,0.86,120.032,4
YANKEE,Kenshi Yonezu,4/23/2014,5sMZm3jJiLgkbDOGSztRSY,5sMZm3jJiLgkbDOGSztRSY,218653,FALSE,65,0,album,0.622,0.959,9,-1.561,1,0.0499,0.0554,0,0.0659,0.789,128.978,4
ただ声一つ,ロクデナシ,12/22/2021,2e1gUS6Wv8GS8ZT6FMeE1J,2e1gUS6Wv8GS8ZT6FMeE1J,161561,FALSE,73,0,single,0.707,0.5,1,-5.78,1,0.0296,0.895,4.00E-05,0.234,0.583,129.97,4
スパークル,Lilas Ikuta,1/17/2022,6EuubEs5qOmJdpNhkU47OZ,6EuubEs5qOmJdpNhkU47OZ,213600,FALSE,65,0,single,0.614,0.579,11,-4.937,1,0.038,0.417,0,0.0666,0.692,149.831,4
Attitude,Mrs. GREEN APPLE,10/1/2019,3VfcTMAgdty9VYOgeuyqiN,3VfcTMAgdty9VYOgeuyqiN,198813,FALSE,64,0,album,0.636,0.807,7,-3.762,1,0.0509,0.072,0,0.265,0.594,133.049,4
ヨワネハキ,MAISONdes,5/19/2021,0FOVGBW0RpVRuDuUuN4ZVw,0FOVGBW0RpVRuDuUuN4ZVw,166966,FALSE,65,0,single,0.78,0.814,7,-3.617,1,0.0291,0.0432,8.28E-05,0.168,0.59,108.025,4
アンサンブル・プレイ,Creepy Nuts,9/7/2022,7FiTlLKW0Knj8rm7lMa9N7,7FiTlLKW0Knj8rm7lMa9N7,172026,FALSE,65,0,album,0.615,0.934,10,-3.868,0,0.0498,0.196,0,0.506,0.808,90.967,4
suits me! suits you!,wacci,11/9/2022,2j7GjqDtsKbEhVq0Gw6a5Z,2j7GjqDtsKbEhVq0Gw6a5Z,283093,FALSE,64,0,album,0.599,0.546,4,-6.795,1,0.0333,0.17,0,0.113,0.336,143.91,4
夏雲ノイズ,Sukima Switch,6/23/2004,5RbMlPFL4gVyEHW2lEOuzG,5RbMlPFL4gVyEHW2lEOuzG,328626,FALSE,65,0,album,0.519,0.666,10,-6.163,1,0.0262,0.553,0.000169,0.0948,0.461,149.839,4
ユーモア,back number,1/17/2023,7ELIV5p6Irk5MHsazeAFv6,7ELIV5p6Irk5MHsazeAFv6,254173,FALSE,64,0,album,0.5,0.706,10,-3.983,1,0.0604,0.00953,0,0.0736,0.624,147.997,4
Smile Again - From THE FIRST TAKE,BE:FIRST,6/19/2023,6sbDxX1lFOGdOzTP7OYzPa,6sbDxX1lFOGdOzTP7OYzPa,230120,FALSE,0,1,single,0.672,0.348,2,-6.08,1,0.0327,0.713,0,0.347,0.63,107.936,4
ANTI ANTI GENERATION,RADWIMPS,12/12/2018,5Frs0ai4Vz387B7nKi75JJ,5Frs0ai4Vz387B7nKi75JJ,357426,FALSE,63,0,album,0.465,0.384,9,-7.265,1,0.0269,0.847,0,0.196,0.35,82.351,4
なんでもないよ、,Macaroni Empitsu,11/3/2021,2PFzK3kMDDYKhGnugvNYf1,2PFzK3kMDDYKhGnugvNYf1,218751,FALSE,64,0,single,0.597,0.525,4,-6.039,1,0.0519,0.278,0,0.0692,0.589,171.561,4
窓の中から,BUMP OF CHICKEN,4/1/2023,0R96nqU10shRzLcbpPiNA7,0R96nqU10shRzLcbpPiNA7,399418,FALSE,64,0,single,0.566,0.745,11,-6.777,1,0.0379,0.0514,0,0.214,0.645,108.035,4
Life is going on and on,MISIA,12/26/2018,7mSVOYRseiZi20xtBKhHnF,7mSVOYRseiZi20xtBKhHnF,262693,FALSE,64,0,album,0.39,0.654,6,-6.247,1,0.0335,0.0241,0,0.196,0.304,180.043,4
grace,Fujii Kaze,10/9/2022,7tnYsRepXLaNhqj4xtcWP2,7tnYsRepXLaNhqj4xtcWP2,289541,FALSE,68,0,single,0.668,0.685,7,-8.765,1,0.0472,0.0822,0.0257,0.319,0.637,108.971,4
弐,Yuuri,3/29/2023,57PvgLc0UuLaMEu49w8tiR,57PvgLc0UuLaMEu49w8tiR,226093,FALSE,64,0,album,0.635,0.48,1,-6.797,1,0.0362,0.595,0,0.0819,0.501,75.09,4
PROUD,Shota Shimizu,3/30/2016,2028QNsVTmp5IF7UK4ZnaE,2028QNsVTmp5IF7UK4ZnaE,309440,FALSE,64,0,album,0.42,0.483,8,-5.345,1,0.0291,0.0784,1.05E-05,0.276,0.277,129.808,4
PANIC FANCY,ORANGE RANGE,7/9/2008,7emibp3qHeqNNYqZ2Y09xb,7emibp3qHeqNNYqZ2Y09xb,239186,FALSE,63,0,album,0.512,0.942,4,-4.336,0,0.0451,0.000301,1.26E-06,0.133,0.833,145.062,4
ユーモア,back number,1/17/2023,014Dp0tBp4d9uuFAvH1mlc,014Dp0tBp4d9uuFAvH1mlc,196226,FALSE,64,0,album,0.64,0.835,7,-2.4,1,0.0369,0.435,0,0.304,0.806,114.034,4
CEREMONY,King Gnu,1/15/2020,7wnOPAiqvIG4dTvEInj0YT,7wnOPAiqvIG4dTvEInj0YT,189080,FALSE,64,0,album,0.498,0.92,0,-3.546,1,0.109,0.0676,0,0.342,0.702,114.903,4
シャンデリア,back number,12/9/2015,5P8ZvBQoCrujjNcLAxO3Su,5P8ZvBQoCrujjNcLAxO3Su,340080,FALSE,64,0,album,0.404,0.705,4,-3.324,1,0.0315,0.128,0,0.123,0.42,154.02,4
テイクミー,Saucy Dog,9/2/2020,6NsZYSKBD30LvrB25yAZ2v,6NsZYSKBD30LvrB25yAZ2v,249600,FALSE,63,0,album,0.382,0.634,11,-6.825,1,0.0313,0.207,0,0.104,0.474,168.094,4
